"direct_nombre"
"Dito Montiel"
"Vicente Villanueva"
"Anu Menon"
"Adrian Murray"
"Andy Goddard"
"K. Rajagopal"
"Atanu Ghosh"
"Supavitra Babul"
"Zoya Akhtar"
"Karan Johar"
"Anthony D'Souza"
"Soumendra Padhi"
"Mahesh Bhatt"
"Ken Burns"
"Artemis Joukowsky"
"Fuwad Khan"
"Mike Birbiglia"
"Praveen Nischol"
"Dylan Mohan Gray"
"Kabir Sadanand"
"Shinji Aramaki"
"Mamoru Oshii"
"Hideki Futamura"
"Toshiyuki Kanno"
"Tomoki Kyoda"
"Koichi Mashimo"
"Yasushi Muraki"
"Daisuke Nishio"
"Frank O'Connor"
"Koji Sawai"
"Joseph Chou"
"Hiroshi Yamazaki"
"Justin Bare"
"Matthew Miele"
"Lucien Jean-Baptiste"
"Jalil Lespert"
"Sudhir Mishra"
"Edward Cotterill"
"Sudhanshu Saria"
"Sarah Moshman"
"Omung Kumar"
"Bob Hercules"
"Rita Coburn Whack"
"Munish Bhardwaj"
"Dilip Mehta"
"Satish Rajwade"
"Devika Bhagat"
"Luv Ranjan"
"Vikas Bahl"
"Dharmesh Darshan"
"Kireet Khurana"
"Padmakumar Narasimhamurthy"
"Bejoy Nambiar"
"Isaki Lacuesta"
"Isa Campo"
"Gurmmeet Singh"
"Nathan Landeg"
"Yann Arthus-Bertrand"
"Michael Pitiot"
"Mina Shum"
"Martin Zandvliet"
"Stephen Belber"
"Tony Stone"
"Cosmo Feilding-Mellen"
"Peter Foott"
"Raam Reddy"
"Majid Al Ansari"
"Woody Allen"
"Hasan Aljaberi"
"Clark Johnson"
"Emmanuel Mouret"
"Robin Swicord"
"Conor Allyn"
"Uraaz Bahl"
"Frank Coraci"
"John Patrick Shanley"
"Haifaa Al-Mansour"
"Wenn V. Deramas"
"Olivia M. Lamasan"
"Antoinette Jadaone"
"Nuel Naval"
"Paul Solet"
"Rick Benattar"
"Amy Schumer"
"Ian Kirby"
"Sean McNamara"
"Justin Chon"
"Aziz Ansari"
"David Sampliner"
"Adam Shankman"
"Marc Forster"
"Keoni Waxman"
"Benny Fine"
"Mae Czarina Cruz"
"Paul Soriano"
"Ruel S. Bayani"
"Peter Mortimer"
"Josh Lowell"
"Greg Coolidge"
"Iginio Straffi"
"Owen Egerton"
"Sam ""Blitz"" Bazawule"
"Norm Hiscock"
"Gary Howsam"
"Mike Smith"
"John Paul Tremblay"
"Robb Wells"
"Joe Miale"
"Dheeraj Berry"
"Richard Sears"
"Nirpal Bhogal"
"Laurent Bouzereau"
"Brett Whitcomb"
"Lucy van Beek"
"Frank Capra"
"Joris Ivens"
"John Huston"
"Jakob Verbruggen"
"George Stevens"
"John Ford"
"Michael Samuels"
"United States"
"Stuart Heisler"
"William Wyler"
"John Sturges"
"Hugh Stewart"
"Roy Boulting"
"Anthony Veiller"
"Anatole Litvak"
"Micah Bickham"
"Galley Molina"
"Stuart Orme"
"Olivia Newman"
"Jared Stern"
"Yang Lei"
"Lennart Ruff"
"Mike Clattenburg"
"Adam MacDonald"
"Saurav Palodhi"
"Shawn Crahan"
"Michael Whitton"
"Steve Carr"
"Swapnaneel Jayakar"
"Kyzza Terrazas"
"Miguel Conde"
"Philippe Falardeau"
"John Lee Hancock"
"Theo Love"
"Bart Freundlich"
"Awi Suryadi"
"Hanung Bramantyo"
"Dan Lucchesi"
"Vishal Mahadkar"
"Mikhail Red"
"Raj Babu"
"Rodolphe Guenoden"
"Javier Ruiz Caldera"
"Dan Fraga"
"Marina Willer"
"Diego Pignataro"
"Meghan O'Hara"
"Tommy O'Haver"
"Douglas McGrath"
"Chanon Yingyong"
"Phuwanit Pholdee"
"Kyle Newacheck"
"Mijke de Jong"
"Jorge Granier"
"Daryl Hannah"
"Michael Larnell"
"Advait Chandan"
"Abel Ferrara"
"Oriol Paulo"
"Stuart Sender"
"Jeff Tremaine"
"Paul Dugdale"
"Joyce Bernal"
"Jason Paul Laxamana"
"Maryo J. De los Reyes"
"Theodore Boborol"
"Gavin Fitzgerald"
"Juan Zapata"
"Gianfranco Rosi"
"Oliver Daly"
"Karan Shivajirao Chavan"
"Vikram Tanajirao Patil"
"Melinda Janko"
"Tanuj Bhramar"
"Isao Yukisada"
"A.R. Murugadoss"
"Faraz Haider"
"Fritz Ofner"
"Mozez Singh"
"Robin Aubert"
"Brendan Toller"
"Kristian Levring"
"Mark Helenowski"
"Kevin Pang"
"Jonathan Ignatius Green"
"Sonny Marler"
"Taron Lexton"
"Eva Vives"
"Lonny Price"
"Sang-ho Yeon"
"Jason Krawczyk"
"Sam Wrench"
"Sophie Robinson"
"Lotje Sodderland"
"John Lee"
"Richard Loncraine"
"Sydney Freeland"
"Ben Bowie"
"Geoff Luck"
"Jung-woo Park"
"Asghar Farhadi"
"Brandon Camp"
"Alison Klayman"
"Yoo Byung-jae"
"Victor Levin"
"Henry Selick"
"James Ivory"
"Lone Scherfig"
"Mark Dindal"
"Pia Sukanya"
"Yann Gozlan"
"Hoyt Yeatman"
"Lukas Dhont"
"Matthew McNeil"
"Stephen Chow"
"Frank W Chen"
"Adrian Teh"
"Florian Henckel von Donnersmarck"
"Steven R. Monroe"
"Buz Wallick"
"Indrasis Acharya"
"Aatmaram Dharne"
"Sumitra Bhave"
"Sunil Sukthankar"
"Sunao Katabuchi"
"Kedar Shinde"
"Attila Till"
"Mahesh Manjrekar"
"Tim Bartley"
"Robyn Butler"
"John Upchurch"
"Deepika Narayan Bhardwaj"
"Bruno Stagnaro"
"Girish Joshi"
"Aditya Sarpotdar"
"Arjun Gourisaria"
"Moinak Biswas"
"Santosh Sivan"
"Pascal Blanchard"
"Sonia Dauger"
"David Dietz"
"Heidi Saman"
"Peter Middleton"
"James Spinney"
"Shashilal K. Nair"
"Jayaraj Rajasekharan Nair"
"Partho Sen-Gupta"
"Eric Drath"
"Sam Upton"
"Cathy Garcia-Molina"
"Yang Woo-seok"
"Pan Nalin"
"J.C. Chandor"
"John L. Spencer"
"Victor Cook"
"Devin Chanda"
"Tekin Girgin"
"David Chirchirillo"
"Marianna Palka"
"Dennis Bartok"
"Marcel Barrena"
"Gerard McMurray"
"Clementine Malpas"
"Leslie Knott"
"Olivier Loustau"
"Nottapon Boonprakob"
"Perry Lang"
"Nawapol Thamrongrattanarit"
"Xavier Gens"
"Gary Wheeler"
"Ang Lee"
"Tom Edmunds"
"Brant Sersen"
"Sam Liu"
"Frank Paur"
"Phil Morrison"
"Paul Katis"
"Matthew Vaughn"
"Jonathan A. Rosenbaum"
"Franck Phelizon"
"Peter Howitt"
"Matthew Atkinson"
"Rajiv Menon"
"Chiwetel Ejiofor"
"Michael Buster"
"Pietro Scappini"
"Mark Waters"
"James Toback"
"David Wain"
"Debra Granik"
"Joey Curtis"
"Shikha Makan"
"Haissam Hussain"
"Mitch Gould"
"Kaizad Gustad"
"Clay Porter"
"Mani Ratnam"
"Eeshwar Nivas"
"Hugues Nancy"
"Fabien Beziat"
"Indra Kumar"
"Tim Van Someren"
"Shawn Arranha"
"Jonathan Baker"
"K. Subhash"
"V. K. Prakash"
"Manish Tiwary"
"Kranti Redkar"
"Dhilip Kumar"
"Subhash Ghai"
"Surya S.J."
"Sunil Kumar Agrawal"
"Samir Karnik"
"Daniel Lindsay"
"T.J. Martin"
"Syed Ahmad Afzal"
"RZA"
"Steve Sacks"
"Mike Fetterly"
"Manish Gupta"
"Jeeva"
"K. Gopinathan"
"Krishna Vamshi"
"Gurudev Bhalla"
"Samar Khan"
"Amit Barot"
"Adarsh Eshwarappa"
"Carlo Padial"
"Julien Seri"
"Bryan Buckley"
"Keerthi"
"Buddhadev Dasgupta"
"Mukul Anand"
"Preston A. Whitmore II"
"Milind Dhaimade"
"Ashish R. Mohan"
"N. Chandra"
"Volker Arzt"
"Angelika Sigl"
"Arne Birkenstock"
"Jonathan Taylor"
"Alessandro Pepe"
"Selvamani Selvaraj"
"Vijay Jayapal"
"Matt Wechsler"
"Harvey Lilley"
"Lev L. Spiro"
"Michael Polish"
"Maria Ripoll"
"Oren Uziel"
"Adam Marino"
"Kurt Wimmer"
"Craig Johnson"
"Jeffrey Walker"
"Ulises Valencia"
"Gabriel Grieco"
"Isabel Coixet"
"Grant Sputore"
"Laxman Utekar"
"Juan Antin"
"Hanno Olderdissen"
"Amar Kaushik"
"Reginald Hudlin"
"Grant Korgan"
"Brian Niles"
"Ajay Bahl"
"Kees Van Oostrum"
"Eva Trobisch"
"Tamer Bassiouni"
"Travis Zariwny"
"Corbin Bernsen"
"Shadi Ali"
"Mahmoud Karim"
"Walerian Borowczyk"
"Hani Hamdi"
"Wael Ihsan"
"Amr Arafa"
"Ahmed Al-Badry"
"Mohammed El-Tahawy"
"Mohamed Mostafa"
"Naoko Yamada"
"Philip Marlatt"
"Scott Mosier"
"Yarrow Cheney"
"David Gelb"
"David Guy Levy"
"Taika Waititi"
"Saul Dibb"
"Manika Sharma"
"Mathieu Auvray"
"Limbert Fabian"
"Brandon Oldenburg"
"Grant Heslov"
"Timothy Reckart"
"Sittisiri Mongkolsiri"
"Kelly Reichardt"
"Robbie Grewal"
"Ted Geoghegan"
"Yayo Herrero"
"Juan Manuel Cotelo"
"Damani Baker"
"Lyric R. Cabral"
"David Felix Sutcliffe"
"Alfonso Serrano Maturino"
"Kimo Stamboel"
"Johnnie To"
"Seong-hun Kim"
"Bo Burnham"
"Christopher Nolen"
"Thiagarajan Kumararaja"
"Matt Palmer"
"Rodrigo Triana"
"Federico D'Alessandro"
"Anthony Pierce"
"Mike Mills"
"Kate Horne"
"Roberto Girault Facha"
"Christopher Ray"
"Michel Tikhomiroff"
"Emanuel Hoss-Desmarais"
"Paul Thomas Anderson"
"Fredric Lean"
"Bill D'Elia"
"Sujoy Ghosh"
"Peter Ramsey"
"Rodney Rothman"
"Bob Persichetti"
"Doron Paz"
"Yoav Paz"
"Svati Chakravarty Bhatkal"
"Justin Kelly"
"Liz Garbus"
"Kevin Bray"
"Michael James Regan"
"Aditya Kripalani"
"Seiji Mizushima"
"Sanjay Gupta"
"Myriam Aziza"
"Vivieno Caldinelli"
"Rob Burnett"
"Jay Lyons"
"Drew Casson"
"Kevin Lima"
"Charlie Siskel"
"Brian Knappenberger"
"Brian Smith"
"Brent Bonacorso"
"Jennifer Phang"
"Jesse Johnson"
"Gerard Barrett"
"Rene Liu"
"Geoffrey Orthwein"
"Andrew Sullivan"
"Jovanka Vuckovic"
"Annie Clark"
"Roxanne Benjamin"
"Karyn Kusama"
"Miguel Cohan"
"Luis Alberto Restrepo"
"Jaime Rayo"
"Hideaki Anno"
"Tarek Abdel Moaty"
"Kazuya Tsurumaki"
"Nitesh Tiwari"
"Hazem Fouda"
"Khaled Marei"
"Abhijit Kokate"
"Srivinay Salian"
"Magdy Al-Hawwary"
"Ahmad El-Badri"
"Antonin Baudry"
"Sherif Mandour"
"Lynn Novick"
"Atul Malhotra"
"Roy Burdine"
"Johnny Castuciano"
"Scott Moran"
"George Clooney"
"Datta Mohan Bhandare"
"Kieran Darcy-Smith"
"Tom Hooper"
"Salvador Calvo"
"Jun-seong Kim"
"Chris Robinson"
"Janet Tobias"
"Claus Wehlisch"
"David L. Cunningham"
"Ed Lilly"
"Madeleine Parry"
"Jon Olb"
"Isaac Ezban"
"Anirban Majumder"
"Scott Martin"
"Jeremy Kenyon Lockyer Corbell"
"Sumit Das"
"George Mendeluk"
"Kyle Patrick Alvarez"
"Jon Watts"
"Jakob Lass"
"Jay Bulger"
"Kevin Derek"
"Shazia Javed"
"John Haptas"
"Kristine Samuelson"
"Sanjay Jadhav"
"Ahmed El Gendy"
"Vinod Kapri"
"Anders Falck"
"Stinus Morell Vithner"
"Oded Raz"
"Mariana Tschudi"
"Claire Scanlon"
"Eduardo Mendoza de Echave"
"Henrik Martin Dahlsbakken"
"Arun Chidambaram"
"Caio Cobra"
"Tomer Heymann"
"Alex Infascelli"
"Cal Seville"
"Peggy Holmes"
"Bruno Garotti"
"Zachary Heinzerling"
"Abdul Aziz Hashad"
"Mark Ritchie"
"Tarek Al Eryan"
"Hadi El Bagoury"
"Patrik Syversen"
"Michael John Warren"
"Andy Capper"
"Waymon Boone"
"Phil Johnston"
"Rich Moore"
"Julie Dash"
"Andrew C. Erin"
"Chang-Min Lee"
"Derek Yee"
"Cristina Jacob"
"Roland Emmerich"
"Jonathan Levine"
"David McCracken"
"Sanjib Dey"
"Ron Davis"
"Barry Avrich"
"Jon Avnet"
"V. Scott Balcerek"
"Richard Kelly"
"Joel Schumacher"
"Peter Chelsom"
"Peter Hutchings"
"Daniel Yee Heng Chan"
"Dennie Gordon"
"Shadab Khan"
"Nattawut Poonpiriya"
"Elvira Lind"
"Davis Guggenheim"
"Gavin O'Connor"
"Jon Turteltaub"
"Felix Starck"
"Robert Kouba"
"Ted Braun"
"Jon Manning"
"Onur Tukel"
"Saara Cantell"
"Ron Howard"
"Jayaprakash Radhakrishnan"
"Rob Meyer"
"Anita Barbosa"
"Daniel Wilner"
"Lekh Tandon"
"David Sington"
"Luis Estrada"
"Spike Jonze"
"Rob Marshall"
"Lee Eung-bok"
"Phyllida Lloyd"
"Leif Tilden"
"Pat Healy"
"Dustin McKenzie"
"Andrew Duncan"
"Fabio Grassadonia"
"Antonio Piazza"
"Jody Hill"
"Samu Fuentes"
"Alexandre Espigares"
"Suhas Kadav"
"Dan Harris"
"Marcelo Altmark"
"Mariano Mucci"
"Luis A. Scalella"
"Renny Harlin"
"Amanda Micheli"
"Eric Khoo"
"Gideon Raff"
"Kang Cheng"
"Shan Hua"
"Nizar Shafi"
"Wilson Coneybeare"
"Note Chern-Yim"
"Scott L. Montoya"
"David Blair"
"Kirk De Micco"
"Chris Sanders"
"Sian Heder"
"Ted Emery"
"John Wells"
"Meng Hua Ho"
"Tony Datis"
"Vanessa Roth"
"Ben Ryder"
"Jim Strouse"
"Ben Young"
"Kirby Dick"
"Raymond Wood"
"Jorge M. Fontana"
"Olivier Afonso"
"James Woodroffe"
"Rachel Bell"
"David Leveaux"
"Kyle Newman"
"Alex Garland"
"Keanu Reeves"
"Anna Boden"
"Ryan Fleck"
"William Monahan"
"Piti Jaturaphat"
"Atom Egoyan"
"John Maclean"
"James Ponsoldt"
"Tanit Jitnukul"
"Atsajun Sattakovit"
"Sukum Maetawanitch"
"Tiffanie Hsu"
"Daniel Gray Longino"
"Nick Gomez"
"Karim Amer"
"Jehane Noujaim"
"Daniel Calparsoro"
"Kasper Collin"
"Brandon Dickerson"
"William Friedkin"
"Paul Andrew Williams"
"Chris Williams"
"Benny Chan"
"Demetri Martin"
"Chi Keung Fung"
"Corey Yuen"
"Patrick Leung"
"To-hoi Kong"
"Jeff Baena"
"Andrew Lau Wai-Keung"
"Andrew Loo"
"Michael Gallagher"
"Hassan Hegazy"
"Shady Ali"
"Chris Jenkins"
"Alexandre Avancini"
"Ziga Virc"
"Sam Voutas"
"Alexander Nevsky"
"Frank Ariza"
"Jacob Schwab"
"Alphonso J. Wesson"
"Lenny Abrahamson"
"Julius Avery"
"Peter Sullivan"
"Destin Daniel Cretton"
"Alexis Morante"
"Kobun Shizuno"
"Fazila Allana"
"Eric Abrams"
"Peter Svatek"
"Hiromasa Yonebayashi"
"Kristina Goolsby"
"Ashley York"
"Nisheeta Keni"
"Harvey Glazer"
"Stuart Stone"
"Peyton Reed"
"Ron Clements"
"John Musker"
"Chris Stokes"
"Steven Fine"
"Roman Coppola"
"Denis Villeneuve"
"Alejandro Doria"
"Heber Cannon"
"Sally Potter"
"Clay Glen"
"Steven Knight"
"Ana Quiroga"
"Harmony Korine"
"Jean-Cosme Delaloye"
"Natalia Garagiola"
"Pamela Romanowsky"
"Jonathan Glazer"
"Esteban Crespo"
"Anil Sharma"
"Ganesh Kadam"
"Anthony Scott Burns"
"Nicholas McCarthy"
"Adam Egypt Mortimer"
"Gary Shore"
"Sarah Adina Smith"
"Kevin Kolsch"
"Dennis Widmyer"
"Ticoy Rodriguez"
"Karl Mueller"
"Michael Curtiz"
"Florian Gallenberger"
"Harry Chaskin"
"Jeff Orlowski"
"Marti Noxon"
"Allan Ungar"
"Patrick Brice"
"David M. Rosenthal"
"Scott Zabielski"
"Diego Cohen"
"William Eubank"
"Will Eubank"
"John Dower"
"Mark Harris"
"Wi Ding Ho"
"Thomas Sieben"
"Joe Lynch"
"Noam Murro"
"Andreas Pichler"
"Daniel Arasanz"
"Joseph Martin"
"Chapman Way"
"Maclain Way"
"Sylvie Verheyde"
"Kasper Barfoed"
"Phil Joanou"
"Courtney Hunt"
"Iain Softley"
"Jonathan Hensleigh"
"M. Night Shyamalan"
"Richard Greenberg"
"Nathan Morlando"
"George C. Wolfe"
"Rushmore DeNooyer"
"Martin Gorst"
"Giulia Clark"
"Sarah Holt"
"Terri Randall"
"Doug Hamilton"
"Peter Fison"
"Graham Townsley"
"Paula Apsell"
"Kirk Wolfinger"
"Oliver Twinch"
"Llewellyn M. Smith"
"Daniel McCabe"
"Peter Yost"
"Tom Stubberfield"
"Noel Dockstader"
"Quinn Kanaly"
"Gail Willumsen"
"Andy Fickman"
"Barry Levinson"
"Max Lang"
"Jani Lachauer"
"David Allensworth"
"Todd Phillips"
"Ann Deborah Fishman"
"Dominic Sena"
"Ryu Jung-woo"
"Matthew Shoychet"
"Albert Hughes"
"Allen Hughes"
"Rob Minkoff"
"Andrew Fleming"
"Shawn Levy"
"Lijo Jose Pellissery"
"Raj Kaushal"
"Noushad"
"Anuranjan Premji"
"Jason Bourque"
"Johnson Esthappan"
"K.C. Bokadia"
"Greg MacGillivray"
"Miguel Arteta"
"P.K. Baaburaaj"
"Vineeth Anil"
"Katherine Brooks"
"Jayan Vannery"
"Bob Odenkirk"
"Samir Soni"
"Chandran Narikode"
"Gafoor Y. Elliyaas"
"Dileep Narayanan"
"Paritosh Painter"
"Venugopan"
"Jay Chou"
"Imtiaz Ali"
"Juan Antonio de la Riva"
"Michael Radford"
"Mariah Moore"
"Marston Sawyers"
"Saheed Arafath"
"Jeffrey Nachmanoff"
"P.T. Kunju Muhammad"
"Huang Lei"
"Bert Marcus"
"Cyrus Saidi"
"Shlok Sharma"
"Adam Deyoe"
"Nicolas Brossette"
"Castille Landon"
"Martin Hodara"
"Doesjka van Hoogdalem"
"Asim Raza"
"Sushil Majumdar"
"Geetu Mohandas"
"Paulo Oriol"
"Li Jun"
"Bilal Lashari"
"Yasir Nawaz"
"Oskar Santos"
"Marius Arnesen"
"Klaus Erik Okstad"
"Olav Njaastad"
"Felix Thompson"
"Ishaya Bako"
"Ola Flyum"
"David Hebditch"
"Benny Fredman"
"Hemant Gaba"
"Pratim D. Gupta"
"Sudhish Kamath"
"Nalan Kumarasamy"
"Sandeep Mohan"
"Rajshree Ojha"
"Raja Sen"
"Abhinav Shiv Tiwari"
"Suparn Verma"
"Ivona Juka"
"Mark Sloper"
"Kunal Kohli"
"Bryan Bertino"
"J. Michael Long"
"Milind Rau"
"Nick Broomfield"
"David Lowery"
"Aaron Hancox"
"Michael McNamara"
"Noor Imran Mithu"
"Paakhi Tyrewala"
"Barbara Kopple"
"Babak Anvari"
"Sandy Chronopoulos"
"Emily Hagins"
"Eric Juhola"
"Greg Richardson"
"Dharmendra Suresh Desai"
"Iman Brotoseno"
"Anggy Umbara"
"Garin Nugroho"
"Sridhar Jetty"
"Clive Tonge"
"Nonzee Nimibutr"
"Masaaki Yuasa"
"Mahin Ibrahim"
"Austin Kolodney"
"Will Lowell"
"David Beier"
"Dave Dorsey"
"Xu Zhang"
"Alana Waksman"
"Jon YonKondy"
"Drue Metz"
"Brandon Somerhalder"
"Uwe Boll"
"Lorena Munoz"
"Genevieve Nnaji"
"Mitch Schauer"
"Terry Loane"
"Mamat Khalid"
"Maria Demeshkina Peek"
"Pang Ho-cheung"
"Mario Mattei"
"Selima Taibi"
"Amarjit Virdi"
"Kamal Sahani"
"Dan Kwan"
"Daniel Scheinert"
"Brad Bird"
"Fred Durst"
"Marty Callner"
"Sylvain Blais"
"John Hughes"
"Luke Sparke"
"Wim Wenders"
"Nishil Sheth"
"Byun Hyuk"
"Javier Ambrossi"
"Javier Calvo"
"Peter Nicks"
"Adam Bhala Lough"
"Faozan Rizal"
"Mansore"
"Kuntz Agus"
"Meisa Felaroze"
"Adam Randall"
"Michael McKay"
"Alexandre Heboyan"
"Laura Alvea"
"Kim Seong-hun"
"Isaac Florentine"
"Genndy Tartakovsky"
"Andy Caballero"
"Diego Corsini"
"July Hygreck"
"Paul Shoulberg"
"Greg Whiteley"
"Jorge Blanco"
"Law Wing-cheong"
"Dash Shaw"
"Mario Rouleau"
"Santiago Diaz"
"Pablo Martin Farina"
"Ahmed Khaled Moussa"
"Aniruddha Roy Chowdhury"
"Chester Tam"
"Mohit Suri"
"Jon Schnitzer"
"Craig Elrod"
"Benjamin Cohen"
"Nicolas Cotto"
"Mike Rossiter"
"Matt Angel"
"Suzanne Coote"
"Chris McCoy"
"Sofia Coppola"
"Jonathan Helpert"
"Ivan Ayr"
"Chris Baugh"
"Jenny Carchman"
"Tyler Perry"
"G.J. Echternkamp"
"Caryn Waechter"
"Nicholas Stoller"
"Tim Hill"
"Numa Perrier"
"Brian Helgeland"
"Yoshiyuki Momose"
"Colin Strause"
"Greg Strause"
"Marc Abraham"
"Steve Barker"
"Rima Das"
"Paco Plaza"
"Andrew Goth"
"Jeffrey G. Hunt"
"William Kaufman"
"Marek Kanievska"
"Skye Borgman"
"Hashim Nadeem Khan"
"Mohsin Ali"
"Svetlana Cvetko"
"Sarjun"
"Alejandro Lozano"
"Michael Civille"
"Feroz"
"Syed Atif Ali"
"Lee Seung-won"
"Rik Reinholdtsen"
"Stephanie Soechtig"
"Jeremy Seifert"
"John Asher"
"M.J. Isakson"
"Matt Toronto"
"Michael Roberts"
"Noah Moskin"
"John H. Lee"
"Ajay Bhuyan"
"Rhiannon Bannenberg"
"Bin Bunluerit"
"Jennifer Brea"
"Pradeep Verma"
"Marty Stalker"
"Daniel Noah"
"Andreas Prochaska"
"Maximilian Erlenwein"
"John Carchietta"
"Burhan Qurbani"
"David Benioff"
"D.B. Weiss"
"Patryk Vega"
"Charles Officer"
"Peter Sattler"
"Zach Clark"
"N.D. Wilson"
"Sean Penn"
"Gauravv K Chawla"
"David O. Russell"
"Hubert Woroniecki"
"Alistair Legrand"
"Steve Boettcher"
"Julian Jarrold"
"Quinn Lasher"
"David Mrnka"
"John Mikulak"
"Joshua Brown"
"Maya Forbes"
"Choi Jin-seong"
"Ira Sachs"
"Mir-Jean Bou Chaaya"
"Peter Hewitt"
"Dan Villegas"
"Bent-Jorgen Perlmutt"
"Hugo Stuven"
"Greg Pritikin"
"Amman Abbasi"
"Tom Green"
"Mike Gunther"
"Fred Olen Ray"
"Johannes Roberts"
"Heitor Dhalia"
"Jeannie Gaffigan"
"Robert Luketic"
"Mark Rosman"
"Sarah Smith"
"Edwin"
"James L. Brooks"
"Vadim Jean"
"Nicholas Hytner"
"Tim Burton"
"Ken Hughes"
"Fernando Meirelles"
"Katia Lund"
"Matt Reeves"
"Thomas Carter"
"Jay Roach"
"Mike Newell"
"Colin Teague"
"Doug Lefler"
"Paul W.S. Anderson"
"James Wong"
"Simon Wincer"
"Marcus Nispel"
"Kyung Ho Lee"
"Eondeok Han"
"Mark Steven Johnson"
"Danny Leiner"
"Christopher Nolan"
"Eugenio Derbez"
"John A. Davis"
"Nora Ephron"
"James Mangold"
"Peter Farrelly"
"Bobby Farrelly"
"Gary Fleder"
"Luis Valdez"
"Zack Snyder"
"Duncan Jones"
"Howard Zieff"
"Justin Webster"
"Guillermo del Toro"
"Oren Peli"
"Tetsuo Yajima"
"John Lyde"
"Steve Rash"
"Keenen Ivory Wayans"
"John Stockwell"
"Gregg Bishop"
"Chris Koch"
"Baz Luhrmann"
"Michael Pressman"
"Steve Barron"
"Andrew Douglas"
"Neil Jordan"
"Jay Chandrasekhar"
"Robert Berlinger"
"Ricky Gervais"
"Matthew Robinson"
"Peter Jackson"
"Martin Campbell"
"Mimi Leder"
"Gore Verbinski"
"Anthony Minghella"
"Ron Underwood"
"S.S. Wilson"
"Brent Maddock"
"Henry Hathaway"
"Robert Zemeckis"
"Mel Stuart"
"Lawrence Kasdan"
"Nicole Conn"
"Julie Taymor"
"Yanyong Kuruaungkoul"
"Ridley Scott"
"Joe Roth"
"Mark Landre Gould"
"Lori Kaye"
"William H. Macy"
"Massy Tadjedin"
"Guy Ritchie"
"Lenin Bharathi"
"James Foley"
"Kunihiko Yuyama"
"Ranjit Jeyakodi"
"Ram"
"Mark Herman"
"Ben A. Williams"
"Stephen Daldry"
"John Fortenberry"
"Chandrakant Kulkarni"
"Uttung Shelar"
"Greg Kohs"
"Lisa Arnold"
"Bedabrata Pain"
"Reiner Holzemer"
"Nagraj Manjule"
"Bob Rose"
"Abba T. Makama"
"Joe Dietsch"
"Louie Gibson"
"Chris Sivertson"
"Amar Gupte"
"Sooraj R. Barjatya"
"Sachin"
"Amardeep Singh Gill"
"Jon M. Chu"
"Ben Patterson"
"Santosh Manjrekar"
"Victor Dal Chele"
"Alfred Gimeno"
"Kiki Goshay"
"Jacqueline Monetta"
"Peter Pardini"
"Lars von Trier"
"Rebecca Zlotowski"
"Rajeev Patil"
"Sudesh Manjrekar"
"Kevin Phillips"
"Jee-woon Kim"
"Satish Manwar"
"Alison MacLean"
"David Koepp"
"Dan Bush"
"Sam Hobkinson"
"Karan Bali"
"Rohit Mittal"
"Steve Hickner"
"Simon J. Smith"
"Matt Kugelman"
"Hari Viswanath"
"Pieter-Jan De Pue"
"Miriam Chandy Menacherry"
"Edward Ellis"
"Flor Salcedo"
"Aaron Woolf"
"Abhishek Chaubey"
"Charlie Haskell"
"Koichi Sakamoto"
"James Barr"
"Sorin Dan Mihalcescu"
"Harold Cronk"
"Roberta Grossman"
"Sophie Sartain"
"David Bruckner"
"Tamta Gabrichidze"
"Ari Sandel"
"Caradog W. James"
"Tom Stern"
"Kelly Duane de la Vega"
"Julio Medem"
"Deane Taylor"
"Luis Javier M. Henaine"
"Mathias Malzieu"
"Jenna Laurenzo"
"Hark Tsui"
"Bob Nelson"
"Trevor Ryan"
"Michael Showalter"
"Stephen Cone"
"Julius Onah"
"Jordan Ross"
"Krishna Agazzi"
"Filippo Gastaldi"
"Alison E. Rose"
"Craig Moss"
"Wade Allain-Marcus"
"Jesse Allain-Marcus"
"Malik Vitthal"
"Vonda Harrell"
"Daniel Camenisch"
"Fabio Guaglione"
"Fabio Resinaro"
"Carlos Vermut"
"Shaina Allen"
"Joey Kern"
"Lilibet Foster"
"Sridhar Rangayan"
"Saw Teong Hin"
"Nik Amir Mustapha"
"M.S. Prem Nath"
"Abhinay Deo"
"Jesse Peretz"
"Michael Blieden"
"Sherwin Shilati"
"Mark Columbus"
"Lauren Hoekstra"
"Sarah Kruchowski"
"Ryan Moody"
"Simon Savelyev"
"Vanita Shastry"
"Shadae Lamar Smith"
"Jeremy David White"
"Dejan Ze?evi?"
"Pascale Lamche"
"Yuen Wo-Ping"
"Joshua Oppenheimer"
"Charles Martin Smith"
"Pawan K Shrivastava"
"Tomas Portella"
"Kazuchika Kise"
"Macon Blair"
"Mar Targarona"
"Steven Gomez"
"Robert Cannan"
"Ross Adam"
"Aruna Raje"
"Alex Lehmann"
"Elisabeth Vogler"
"Brian A. Miller"
"Adam Smith"
"Benjamin Ree"
"Susannah Ward"
"Sam Taplin"
"Kasia Uscinska"
"Vicky Matthews"
"Woo Min-ho"
"Nicky Slimting Walker"
"Hang-Jun Jang"
"Kurt Voelker"
"Constance Marks"
"Paul Miller"
"Michael Del Monte"
"Andreas Johnsen"
"Nora Twomey"
"Chris Blake"
"Johnny Kevorkian"
"Amshan Kumar"
"David L.G. Hughes"
"Ildiko Enyedi"
